X,Rodada,Scouts,status,status_id,media,pontos,apelido,preco,partida_data,jogos,variacao,id,clube,posicao
20,10,FS=9;PE=15;A=1;G=4;I=1;RB=9;FC=13;CA=3,Provável,7,4.91,10.5,Nikão,12.46,01/07/2015,8,2.64,69705,atlético-pr,Meia
1,10,SG=3;FS=2;PE=9;CA=1;DD=10;GS=8,Provável,7,2.8,1,Danilo,12.39,01/07/2015,9,-0.38,82768,chapecoense,Goleiro
2,10,FS=13;PE=26;A=1;I=3;RB=5;FC=8;CA=1;FF=3;FD=5,Provável,7,1.31,-0.9,Gerson,12.35,02/07/2015,9,-0.1,89256,fluminense,Meia
3,10,SG=3;FS=4;PE=24;I=1;RB=8;FD=2,Provável,7,2.76,-0.6,Durval,12.3,01/07/2015,9,-0.35,38100,sport,Zagueiro
4,10,FS=4;PE=7;G=1;I=1;RB=4;FC=3;CA=1;FF=1;FD=2,Nulo,6,3.35,9.7,Erik,12.22,02/07/2015,4,1.38,84848,goiás,Atacante
5,10,,Provável,7,3.56,4.78,Diego Aguirre,12.16,01/07/2015,8,0.54,73766,internacional,Técnico
6,10,SG=1;FS=1;PE=3;DD=15;GS=7,Provável,7,5.09,-1,Alex Muralha,12.07,02/07/2015,7,-0.69,79066,figueirense,Goleiro
7,10,SG=3;FS=13;PE=23;FT=1;RB=9;FC=6;CA=1;FF=4;FD=1,Provável,7,4.6,4.4,Christiano ,12.05,01/07/2015,7,-0.12,82499,vasco,Lateral
8,10,,Contundido,5,0,0,Dedé,12,01/07/2015,0,0,60819,cruzeiro,Zagueiro
9,10,FS=11;PE=28;FT=1;I=2;RB=5;FC=7;CA=1;FF=4;FD=5,Provável,7,1.73,0.2,Renato Augusto,11.99,02/07/2015,6,-0.29,38398,corinthians,Meia
10,10,FS=13;PE=13;RB=15;FC=10;CA=1;CV=1;FF=2,Provável,7,2.92,3.3,Jonas,11.87,01/07/2015,6,0.86,85586,flamengo,Meia
11,10,FS=18;PE=16;G=2;RB=4;FC=7;CA=1;FF=3;FD=3,Provável,7,2.95,-0.1,Diego Oliveira,11.83,02/07/2015,9,-0.71,72204,ponte preta,Atacante
12,10,FS=1;PE=6;RB=8;FC=2,Contundido,5,2.83,0,Renato,11.83,02/07/2015,4,0,38908,santos,Meia
13,10,,Provável,7,3.76,1.97,Milton Mendes,11.79,01/07/2015,9,-0.31,86486,atlético-pr,Técnico
14,10,SG=4;PE=12;FT=1;I=1;RB=9;FC=6;CA=3,Provável,7,3.21,0,Kadu,11.78,01/07/2015,8,0,50427,atlético-pr,Zagueiro
15,10,FS=6;PE=7;A=1;G=2;I=2;RB=4;FC=7;CA=1;FF=2;FD=2,Dúvida,2,4.27,-0.3,Carlos,11.69,01/07/2015,6,-0.64,85027,atlético-mg,Atacante
16,10,FS=8;PE=15;G=1;RB=10;FC=7;CA=3;FF=2;FD=2,Suspenso,3,3.68,0.6,Henrique,11.64,01/07/2015,5,0.07,37694,cruzeiro,Meia
17,10,,Provável,7,2.33,-0.4,Juan Carlos Osorio,11.62,01/07/2015,4,-0.7,73717,são paulo,Técnico
18,10,SG=4;FS=1;PE=8;I=3;RB=6;FC=4;FF=2,Nulo,6,3.28,0,Edu Dracena,11.5,02/07/2015,8,0,37657,corinthians,Zagueiro
19,10,SG=2;FS=3;PE=9;RB=2;FC=1;FD=1,Contundido,5,3.17,0,Réver,11.49,01/07/2015,4,0,52253,internacional,Zagueiro
20,10,FS=4;PE=3;G=1;I=1;FC=2;CA=1,Nulo,6,2.8,0,Jô,11.32,01/07/2015,2,0,38138,atlético-mg,Atacante
1,10,FS=1;PE=4;RB=2;FC=2;FF=1,Contundido,5,1.2,0,Juan,11.26,01/07/2015,2,0,36540,internacional,Zagueiro
2,10,,Provável,7,2.21,8.34,Marcelo Oliveira,11.25,01/07/2015,6,1.72,62136,palmeiras,Técnico
3,10,SG=1;FS=4;PE=10;A=1;G=2;I=2;RB=9;FC=9;CA=4;FF=1;FD=1,Provável,7,4.07,4.9,Marquinhos,11.22,02/07/2015,7,0.4,38515,figueirense,Zagueiro
4,10,SG=1;FS=2;PE=6;RB=2;FC=2;CA=1;FF=1,Provável,7,2.65,-0.4,Thiago Heleno,11.16,02/07/2015,2,-1.85,38394,figueirense,Zagueiro
5,10,SG=3;FS=8;PE=13;I=3;RB=12;FC=15;CA=4;FF=2;FD=2,Provável,7,2.73,4.1,Lucas,11.14,01/07/2015,8,0.61,50362,palmeiras,Lateral
6,10,SG=1;FS=1;PE=5;A=1;RB=4;FC=4;CA=1,Provável,7,3.93,5.8,Uendel,11.13,02/07/2015,3,1.56,60852,corinthians,Lateral
7,10,FS=1;PE=18;G=2;I=2;RB=3;FC=7;CA=1;FF=7;FD=4,Provável,7,2.66,-1.9,Thiago Ribeiro,10.9,01/07/2015,7,-0.93,68929,atlético-mg,Atacante
8,10,PE=4;RB=1;FC=1,Provável,7,0,0,Elias,10.88,02/07/2015,2,0,54395,corinthians,Meia
9,10,PE=1;GS=2,Nulo,6,-4.3,0,Vanderlei,10.84,02/07/2015,1,0,62121,santos,Goleiro
10,10,,Provável,7,2.8,1.7,Vanderlei Luxemburgo,10.82,01/07/2015,8,0.06,41327,cruzeiro,Técnico
11,10,FS=19;PE=35;G=1;I=2;RB=17;FC=18;CA=3;FF=5,Provável,7,2.92,0,Gil,10.78,01/07/2015,8,0,63014,chapecoense,Meia
12,10,,Provável,7,3.7,0.57,Eduardo Baptista,10.72,01/07/2015,9,-0.44,87211,sport,Técnico
13,10,FS=19;PE=8;RB=23;FC=11;CA=2;FF=3;FD=1,Contundido,5,4.97,2.9,Patrick,10.71,02/07/2015,8,0.33,83433,goiás,Meia
14,10,FS=3;PE=2;FT=2;G=2;I=5;FC=2;FD=1,Nulo,6,4.28,7.2,Cristaldo,10.7,01/07/2015,5,-0.02,87420,palmeiras,Atacante
15,10,SG=1;FS=9;PE=19;RB=10;FC=1;FF=1,Nulo,6,5.25,0,Welinton,10.68,01/07/2015,4,0,63005,coritiba,Zagueiro
16,10,FS=5;PE=19;G=1;I=3;RB=16;FC=11;CA=2;FF=3;FD=2,Contundido,5,2.79,4.2,Bruno Silva,10.66,01/07/2015,9,0.47,68698,chapecoense,Meia
17,10,SG=1;FS=2;PE=19;RB=8;FC=9;CA=1;FD=1,Provável,7,1.2,5.6,Mayke,10.64,01/07/2015,7,1.25,81150,cruzeiro,Lateral
18,10,SG=1;FS=3;PE=1;CA=1;DD=7;GS=8,Provável,7,1.15,1.5,Fábio,10.64,01/07/2015,8,0.46,37656,cruzeiro,Goleiro
19,10,FS=5;PE=6;FT=1;I=4;FC=2;CA=2;CV=1;FF=2;FD=2,Nulo,6,-1.47,-0.9,Lisandro López,10.61,01/07/2015,3,-0.61,71495,internacional,Atacante
20,10,SG=4;FS=8;PE=13;RB=8;FC=14;CA=2;FF=2;FD=1,Provável,7,2.79,1.6,Felipe Macedo,10.61,02/07/2015,9,0.7,85399,goiás,Zagueiro
1,10,FS=4;PE=3;RB=2;FC=1;FF=1;FD=1,Nulo,6,2.85,0,Elano,10.57,02/07/2015,2,0,37917,santos,Meia
2,10,SG=3;FS=4;PE=26;A=1;I=2;RB=10;FC=2;CA=2;FF=1;FD=1,Provável,7,2.99,2.2,Rafael Lima,10.54,01/07/2015,9,-0.85,50361,chapecoense,Zagueiro
3,10,,Provável,7,3.02,1.59,Roger Machado ,10.51,01/07/2015,6,-0.25,79437,grêmio,Técnico
4,10,FS=3;PE=7;G=1;RB=2;FF=2;FD=3,Provável,7,3.8,8.9,Valdivia,10.44,01/07/2015,4,1.19,85423,internacional,Meia
5,10,FS=9;PE=31;RB=15;FC=11;CA=3;FF=1;FD=1,Contundido,5,1.56,1.9,Anderson,10.36,01/07/2015,7,-0.69,38852,internacional,Meia
6,10,SG=1;FS=3;PE=11;RB=5;FC=3;CA=1,Dúvida,2,2.05,-2.4,Rafael Toloi,10.34,01/07/2015,4,-1.25,63008,são paulo,Zagueiro
7,10,FS=5;PE=16;A=1;RB=4;FC=7;CA=2;FF=1;FD=3,Provável,7,0.95,4.8,Robinho,10.3,01/07/2015,6,1.18,62104,palmeiras,Meia
8,10,FS=8;PE=14;A=1;G=2;I=1;RB=2;FC=3;CA=1;FF=4;FD=1,Provável,7,3.43,2.6,André Lima,10.3,01/07/2015,7,-0.6,68893,avaí,Atacante
9,10,SG=3;FS=15;PE=47;I=1;RB=22;FC=11;CA=1;FF=3;FD=2,Provável,7,5.24,2.3,Dener Assunção,10.15,01/07/2015,8,-0.8,69782,chapecoense,Lateral
10,10,SG=2;FS=2;PE=3;FT=1;RB=5;FC=1;FF=1;FD=1,Nulo,6,5.82,10.6,Ernando,10.13,01/07/2015,4,1.86,49651,internacional,Zagueiro
11,10,,Provável,7,4.19,4.19,Celso Roth,10.08,01/07/2015,1,0.49,36856,vasco,Técnico
12,10,FS=2;PE=11;RB=7;FC=4;FF=2;FD=2,Contundido,5,2.75,0,Cristian,10.07,02/07/2015,4,0,37608,corinthians,Meia
13,10,FS=3;PE=9;I=1;RB=6;FC=3;FF=5,Contundido,5,2.62,0,Renan Oliveira,10.01,01/07/2015,4,0,60822,avaí,Meia
14,10,,Contundido,5,0,0,Juninho,10,02/07/2015,0,0,63119,figueirense,Meia
15,10,,Contundido,5,0,0,Richarlyson,10,01/07/2015,0,0,38069,chapecoense,Meia
16,10,,Nulo,6,0,0,Felipe,10,02/07/2015,0,0,37958,figueirense,Goleiro
17,10,,Contundido,5,0,0,Júlio Baptista,10,01/07/2015,0,0,38921,cruzeiro,Meia
18,10,,Nulo,6,0,0,Fellype Gabriel,10,01/07/2015,0,0,38187,palmeiras,Meia
19,10,,Nulo,6,0,0,David,10,02/07/2015,0,0,38695,goiás,Meia
20,10,SG=4;FS=7;PE=38;A=1;RB=13;FC=12;CA=2;FF=3;FD=1,Provável,7,3.59,5.3,Eduardo,9.98,01/07/2015,9,1.08,50645,atlético-pr,Lateral
1,10,FS=3;PE=11;A=1;I=1;RB=1;FC=4;CA=1;FF=1,Nulo,6,0.55,0,Armero,9.95,01/07/2015,2,0,68693,flamengo,Lateral
2,10,FS=10;PE=10;G=1;RB=14;FC=16;CA=3;FF=6,Suspenso,3,3,1.8,Wendel,9.92,01/07/2015,8,-0.98,38021,sport,Meia
3,10,FS=5;PE=5;G=2;RB=3;FC=4;CA=2;FF=1;FD=1,Contundido,5,5.93,0,Carlos Alberto,9.92,02/07/2015,3,0,37652,figueirense,Meia
4,10,FS=6;A=1;RB=2;FC=2;CA=1,Nulo,6,2.8,0,Josué,9.84,01/07/2015,3,0,36790,atlético-mg,Meia
5,10,SG=2;FS=3;PE=21;FT=1;G=1;RB=10;FC=7;CA=1;FF=1,Provável,7,3.61,-0.3,Werley,9.82,02/07/2015,8,-1.43,62974,santos,Zagueiro
6,10,FS=4;PE=25;RB=10;FC=5;CA=1;FF=3;FD=1,Nulo,6,1.26,0,Julio Dos Santos,9.81,01/07/2015,8,0,60853,vasco,Meia
7,10,FS=7;PE=11;G=2;I=3;RB=1;FC=4;CA=1;FF=2;FD=1,Provável,7,2.47,9.4,Vagner Love,9.78,02/07/2015,6,2.19,38959,corinthians,Atacante
8,10,FS=2;PE=15;G=1;I=1;RB=5;FC=8;CA=1;FF=1;FD=1,Nulo,6,1.37,-0.5,Felipe ,9.7,01/07/2015,6,-0.58,71113,atlético-pr,Meia
9,10,SG=2;FS=15;PE=26;G=1;I=2;RB=7;FC=10;CA=1;CV=1;FF=1;FD=6,Provável,7,2.91,1.9,Apodi,9.67,01/07/2015,8,-0.58,51042,chapecoense,Lateral
10,10,FS=5;PE=14;A=1;RB=4;FC=8;FF=3;FD=2,Dúvida,2,2.04,0,Wesley,9.63,01/07/2015,5,0,50421,são paulo,Meia
11,10,FS=9;PE=39;A=3;I=1;RB=5;FC=4;CA=2;PP=1;FF=3;FD=8,Provável,7,2.05,-3,Felipe Menezes,9.56,02/07/2015,8,-1.34,50295,goiás,Meia
12,10,SG=1;FS=6;PE=2;RB=2;FC=1,Provável,7,5.15,0,Léo,9.55,01/07/2015,2,0,69177,internacional,Lateral
13,10,SG=2;FS=5;PE=44;I=1;RB=13;FC=5;CA=1;CV=1;FF=4,Suspenso,3,1.78,-0.9,David Braz,9.48,02/07/2015,8,-1.21,50317,santos,Zagueiro
14,10,FS=15;PE=39;A=2;RB=12;FC=7;CA=2;FF=1;FD=2,Provável,7,3.06,-0.8,Lucas Lima,9.46,02/07/2015,7,-0.56,80583,santos,Meia
15,10,FS=6;PE=5;I=2;RB=1;FD=1,Nulo,6,0.64,0.2,Centurión,9.45,01/07/2015,5,-0.06,88269,são paulo,Atacante
16,10,FS=8;PE=18;A=1;RB=18;FC=11;CA=3;FF=3,Provável,7,3.1,0,Anselmo,9.42,01/07/2015,8,0,68910,joinville,Meia
17,10,FS=3;PE=3;A=1;FT=1;G=1;I=1;RB=1;FC=3;FF=4;FD=2,Provável,7,3.6,-0.3,Rafael Moura,9.39,01/07/2015,6,-1.49,37655,internacional,Atacante
18,10,FS=11;PE=15;RB=25;FC=8;CA=2;FF=4;FD=4,Provável,7,6.04,3,Otávio ,9.37,01/07/2015,7,-0.82,82463,atlético-pr,Meia
19,10,SG=1;FS=5;PE=13;A=1;RB=3;FC=3,Nulo,6,2.03,-0.9,Sueliton,9.33,01/07/2015,6,-0.88,72023,joinville,Lateral
20,10,SG=1;FS=5;PE=9;RB=12;FC=7;CA=1,Provável,7,2.19,2.5,Guti,9.29,01/07/2015,9,0.31,73528,joinville,Zagueiro
1,10,SG=2;FS=11;PE=23;I=2;RB=5;FC=7;FF=1;FD=2,Provável,7,3.06,-1.5,Carlinhos,9.29,01/07/2015,5,-0.3,38451,são paulo,Lateral
2,10,FS=8;PE=18;FT=1;G=1;I=2;RB=2;FC=12;CV=1;FF=2;FD=2,Dúvida,2,0.98,0,Wellington Paulista,9.27,01/07/2015,5,0,38279,coritiba,Atacante
3,10,SG=2;FS=14;PE=15;A=1;FT=1;I=2;RB=7;FC=12;CA=3;FF=3;FD=3,Provável,7,4.17,0,Rafael Galhardo,9.23,01/07/2015,6,0,68821,grêmio,Lateral
4,10,FS=3;PE=9;A=1;RB=1;FC=2;FF=3,Provável,7,1.65,0,Nilton,9.17,01/07/2015,4,0,38573,internacional,Meia
5,10,PE=1;DD=1;GS=2,Contundido,5,-0.65,0,Magrão,9.09,01/07/2015,2,0,41218,sport,Goleiro
6,10,SG=1;FS=8;PE=18;RB=6;FC=7;CV=1;FF=1,Provável,7,1.2,0,Fagner,9.02,02/07/2015,5,0,42500,corinthians,Lateral
7,10,,Nulo,6,0,0,Keirrison,9,01/07/2015,0,0,50880,coritiba,Atacante
8,10,,Contundido,5,0,0,França,9,02/07/2015,0,0,72084,figueirense,Meia
9,10,,Contundido,5,0,0,Alan Kardec,9,01/07/2015,0,0,50347,são paulo,Atacante
10,10,,Provável,7,3.11,0.99,Marcelo Fernandes,8.93,02/07/2015,8,-0.64,91274,santos,Técnico
11,10,FS=7;PE=24;RB=18;FC=11;CA=4;FF=1;FD=2,Provável,7,2.01,0.6,Walace,8.88,01/07/2015,8,0.61,88479,grêmio,Meia
12,10,SG=3;FS=2;PE=4;DD=10;GS=5,Provável,7,4.97,4,Danilo Fernandes,8.87,01/07/2015,7,1.18,69051,sport,Goleiro
13,10,SG=4;FS=1;PE=9;FT=1;I=1;RB=2;FC=9;FF=1,Provável,7,2.27,-1.1,Gustavo,8.87,01/07/2015,9,-0.31,37840,atlético-pr,Zagueiro
14,10,FS=2;PE=3;G=2;I=1;RB=5;FC=5;CA=1;FD=4,Nulo,6,4.72,0,Hugo,8.83,01/07/2015,5,0,71995,avaí,Atacante
15,10,FS=1;PE=6;RB=3;FC=2,Dúvida,2,0.7,0.3,Leandro Donizete,8.81,01/07/2015,4,-0.57,51318,atlético-mg,Meia
16,10,FS=8;PE=9;I=3;RB=1;FC=5;CA=1;FF=1,Provável,7,-0.46,-0.7,Emerson,8.8,01/07/2015,5,-0.3,68744,flamengo,Atacante
17,10,SG=2;FS=16;PE=18;A=1;G=1;I=2;RB=6;FC=15;CA=3;FF=2;FD=1,Provável,7,2.96,0,Marcelo Oliveira,8.79,01/07/2015,8,0,50328,grêmio,Lateral
18,10,,Provável,7,2.05,0.99,Cristóvão Borges,8.75,01/07/2015,6,-0.1,60752,flamengo,Técnico
19,10,SG=3;FS=10;PE=10;I=1;RB=12;FC=15;CA=3;FF=2;FD=2,Provável,7,3.35,5,Pablo,8.63,02/07/2015,8,0.63,69165,ponte preta,Zagueiro
20,10,FS=13;PE=13;G=1;I=2;RB=2;FC=6;FF=2,Nulo,6,2.28,0,Ángel Romero,8.58,02/07/2015,5,0,88323,corinthians,Atacante
1,10,FS=7;PE=15;A=2;I=1;RB=8;FC=5;FF=1,Provável,7,3.38,4.1,Ricardinho,8.58,02/07/2015,6,0,68830,figueirense,Meia
2,10,FS=4;PE=21;A=1;RB=1;FC=4;CA=1;FF=3;FD=2,Provável,7,0.5,0.1,Douglas,8.51,01/07/2015,5,-0.12,38738,grêmio,Meia
3,10,SG=3;FS=5;PE=15;I=1;RB=5;CA=1;FD=2,Provável,7,3,0.2,Antônio Carlos,8.49,02/07/2015,7,0.19,38194,fluminense,Zagueiro
4,10,,Provável,7,3.07,2.55,Vinícius Eutrópio,8.47,01/07/2015,9,-0.06,60780,chapecoense,Técnico
5,10,FS=8;PE=9;G=2;RB=1;FC=3;FF=4;FD=2,Provável,7,4.46,7.9,Riascos,8.42,01/07/2015,5,0.34,83189,vasco,Atacante
6,10,SG=3;PE=5;RB=4;FC=2;FF=3,Provável,7,5.35,5.7,Alan Costa,8.38,01/07/2015,4,1.23,82613,internacional,Zagueiro
7,10,FS=7;PE=36;G=1;I=4;RB=8;FC=9;CA=1;CV=1;FF=7;FD=4,Provável,7,1.21,-0.9,Canteros,8.34,01/07/2015,8,-1.3,73918,flamengo,Meia
8,10,FS=6;PE=6;I=2;RB=2;FC=5;CA=2,Nulo,6,-1.45,0,Fabrício,8.34,01/07/2015,2,0,49674,cruzeiro,Lateral
9,10,FS=5;PE=21;RB=20;FC=9;CA=1;FF=2,Nulo,6,4.18,0,Paulo Roberto,8.29,02/07/2015,6,0,69047,figueirense,Meia
10,10,FS=17;PE=24;G=1;RB=12;FC=8;FF=3;FD=1,Nulo,6,3.61,0,Mendoza,8.28,02/07/2015,8,0,90031,corinthians,Atacante
11,10,FS=8;PE=24;A=2;I=11;RB=7;FC=7;CA=1;FF=2;FD=2,Nulo,6,1.59,6.8,Clayton,8.27,02/07/2015,7,0.97,81770,figueirense,Atacante
12,10,FS=4;RB=1,Nulo,6,0.92,0,Thalles,8.25,01/07/2015,4,-0.4,85211,vasco,Atacante
13,10,FS=11;PE=17;FT=2;I=1;RB=10;FC=21;CA=3;FF=3;FD=3,Contundido,5,1.56,6.7,Hélder,8.23,01/07/2015,8,1.53,51681,coritiba,Meia
14,10,SG=2;FS=6;PE=4;RB=6;FC=4;GC=1;FF=4,Provável,7,3.36,0.2,Samir ,8.21,01/07/2015,5,0.6,84318,flamengo,Zagueiro
15,10,FS=5;PE=31;A=1;G=1;I=3;RB=8;FC=5;FF=2;FD=3,Provável,7,2.52,-1.4,Marcelinho Paraíba,8.19,01/07/2015,8,-1.97,41859,joinville,Meia
16,10,FS=4;PE=20;FC=4;CA=1;FF=3;FD=3,Nulo,6,-0.36,-0.1,Paulinho,8.18,01/07/2015,8,-0.12,78578,flamengo,Atacante
17,10,SG=3;FS=2;PE=5;I=1;RB=5;FC=14;CA=2;FF=1,Nulo,6,2.03,0,Alex Alves,8.16,02/07/2015,6,0,80036,goiás,Zagueiro
18,10,FS=3;PE=10;A=1;G=1;FC=4;CA=1,Provável,7,1.25,0,Régis,8.16,01/07/2015,6,0,82647,sport,Meia
19,10,FS=7;PE=16;A=1;FT=1;G=3;I=2;RB=3;FC=3;FF=6;FD=2,Provável,7,6.67,2.4,Maikon Leite,8.08,01/07/2015,6,-0.62,62069,sport,Atacante
20,10,,Contundido,5,0,0,Ramiro,8,01/07/2015,0,0,78715,grêmio,Meia
1,10,,Contundido,5,0,0,Allione,8,01/07/2015,0,0,84585,palmeiras,Meia
2,10,,Contundido,5,0,0,Cleberson,8,01/07/2015,0,0,80281,atlético-pr,Zagueiro
3,10,FS=9;PE=21;A=1;I=3;RB=2;FC=5;CA=2;FF=1;FD=1,Provável,7,0.05,0.5,Marcelo Cirino,8,01/07/2015,7,-0.07,69022,flamengo,Atacante
4,10,,Dúvida,2,0,0,Alan Santos,8,01/07/2015,0,0,70132,coritiba,Meia
5,10,,Nulo,6,0,0,Seymour,8,01/07/2015,0,0,69099,cruzeiro,Meia
6,10,,Nulo,6,0,0,Vilches,8,01/07/2015,0,0,77773,atlético-pr,Zagueiro
7,10,FS=1;PE=2;I=1;RB=2;FC=5;CA=1;FF=4;FD=1,Nulo,6,0.52,0,Samuel ,7.89,01/07/2015,4,0,73806,sport,Atacante
8,10,FS=4;PE=19;G=2;RB=8;FC=12;CA=2;FF=2,Nulo,6,2.47,0,Charles,7.86,01/07/2015,7,0,50382,cruzeiro,Meia
9,10,SG=1;FS=3;PE=12;I=1;RB=8;FC=4;CA=2;FF=1;FD=2,Provável,7,2.12,9.7,Luccas Claro,7.84,01/07/2015,6,2.06,73465,coritiba,Zagueiro
10,10,SG=1;FS=8;PE=6;RB=7;FC=5;CA=1;FD=1,Nulo,6,3.9,0,Marquinhos Pedroso,7.81,02/07/2015,4,0,80552,figueirense,Lateral
11,10,FS=2;PE=3;A=1;G=2;I=2;FC=3;CA=1;FF=2,Nulo,6,2.25,0,Eduardo Da Silva,7.8,01/07/2015,8,-0.14,72893,flamengo,Atacante
12,10,FS=7;PE=9;RB=2;FC=6;CA=3;FD=2,Contundido,5,-0.7,0,Dagoberto,7.79,01/07/2015,4,0,37613,vasco,Atacante
13,10,FS=3;PE=11;A=2;I=1;FC=2;FF=4;FD=1,Provável,7,3.5,-0.5,Marcos Aurélio,7.75,01/07/2015,3,-1.99,38482,coritiba,Meia
14,10,FS=1;PE=1,Nulo,6,0.07,0,Danilo,7.74,01/07/2015,3,0,84382,sport,Meia
15,10,FS=3;PE=6;A=1;RB=2;FC=2,Nulo,6,1.78,0,Cléo,7.71,01/07/2015,4,-0.24,38525,atlético-pr,Atacante
16,10,FS=4;PE=8;I=1;RB=4;FC=6;FF=7;FD=3,Provável,7,1.8,1.1,Edmílson,7.7,01/07/2015,6,0.27,55519,chapecoense,Atacante
17,10,SG=4;FS=8;PE=32;A=1;RB=6;FC=14;CA=2;FF=1,Provável,7,2.41,-1.3,Bruno,7.7,01/07/2015,8,-0.26,42499,são paulo,Lateral
18,10,FS=9;PE=16;RB=17;FC=3;CA=1;FF=3,Provável,7,3.89,7.7,Rafael Carioca,7.69,01/07/2015,7,1.85,60784,atlético-mg,Meia
19,10,FS=2;PE=16;G=2;I=7;RB=3;FC=7;CA=1;FF=3;FD=5,Nulo,6,1.93,0,Douglas Coutinho ,7.63,01/07/2015,8,0,82469,atlético-pr,Atacante
20,10,FS=6;PE=13;G=1;RB=17;FC=14;FF=1;FD=3,Provável,7,3.64,-1.2,Rodrigo,7.61,02/07/2015,9,-1.63,86935,goiás,Meia
1,10,SG=1;FS=8;PE=10;RB=4;FC=5;CA=2,Contundido,5,1.26,0,Chiquinho,7.58,02/07/2015,5,0,68711,santos,Lateral
2,10,SG=1;FS=10;PE=18;G=1;RB=4;FC=5;FF=1,Provável,7,2.2,0.8,Manoel,7.55,01/07/2015,8,0.08,69014,cruzeiro,Zagueiro
3,10,FS=2;PE=5;I=1;RB=5;FC=1;CV=1;FF=2,Nulo,6,1.13,0.7,Marquinhos Gabriel,7.53,02/07/2015,3,-1.05,68954,santos,Meia
4,10,FS=16;PE=15;RB=9;FC=5;CA=1;FF=3,Nulo,6,2.35,1.3,Márcio Araújo,7.47,01/07/2015,7,-0.87,38311,flamengo,Meia
5,10,SG=1;FS=23;PE=28;RB=9;FC=7;CA=1;FF=4,Nulo,6,2.3,1,Pablo,7.45,01/07/2015,9,-0.08,60794,avaí,Lateral
6,10,FS=9;PE=16;G=2;I=1;RB=3;FC=7;FF=3;FD=2,Dúvida,2,2.62,0,Gabriel,7.44,01/07/2015,8,0,73515,flamengo,Meia
7,10,SG=4;FS=8;PE=27;I=1;RB=11;FC=13;CA=3;FD=1,Nulo,6,2.82,2,Rafael Forster,7.36,02/07/2015,8,-0.02,82764,goiás,Lateral
8,10,FS=3;PE=6;FC=2;CA=1;FF=4;FD=1,Nulo,6,0.07,0,Danilo,7.35,02/07/2015,7,-0.17,38067,corinthians,Meia
9,10,FS=2;FF=2,Provável,7,2.4,2.4,Felipe,7.24,02/07/2015,1,-0.76,73375,corinthians,Zagueiro
10,10,FS=7;PE=15;A=1;RB=9;FC=8;FF=2;FD=1,Provável,7,2.21,8.9,Giovanni Augusto,7.22,01/07/2015,8,2.15,68938,atlético-mg,Meia
11,10,FS=4;PE=14;I=4;RB=3;FC=4;FF=5;FD=3,Dúvida,2,0.9,2.3,Gabriel,7.21,02/07/2015,6,0.29,83257,santos,Atacante
12,10,,Provável,7,2.77,4.27,Argel Fucks,7.2,02/07/2015,8,0.59,73317,figueirense,Técnico
13,10,FS=3;PE=6;A=1;I=1;RB=1;FC=2;FF=2;FD=2,Contundido,5,2.07,0,Alisson,7.2,01/07/2015,4,0,81845,cruzeiro,Atacante
14,10,FS=9;PE=28;A=1;RB=14;FC=19;CA=3;FF=4;FD=2,Provável,7,1.78,0,Josimar,7.2,02/07/2015,8,0,68951,ponte preta,Meia
15,10,FS=6;PE=10;I=7;RB=3;FC=11;CA=3;FF=5;FD=4,Dúvida,2,-0.4,1.9,Marcão,7.17,02/07/2015,6,0.48,68974,figueirense,Atacante
16,10,FS=3;PE=4;G=1;RB=5;FC=9;CA=1;FF=3,Contundido,5,2.48,0,Gabriel Xavier,7.16,01/07/2015,5,0,85040,cruzeiro,Meia
17,10,FS=18;PE=30;G=2;RB=4;FC=11;CA=2;FF=3;FD=1,Provável,7,1.82,9.3,Felipe Azevedo,7.14,02/07/2015,9,1.84,60825,ponte preta,Atacante
18,10,FS=4;PE=2;G=1;RB=2;FC=2;CA=1;FF=2;FD=1,Nulo,6,2.03,0.7,Braian Rodríguez,7.14,01/07/2015,6,-0.11,83028,grêmio,Atacante
19,10,FS=1;PE=5;G=1;I=1;RB=3;FC=2;CA=1;FD=1,Provável,7,2.4,-0.5,Lucas,7.13,01/07/2015,4,-0.45,78556,vasco,Meia
20,10,FS=3;PE=3;RB=1;FC=4;FF=1,Contundido,5,1,0,Carlinhos,7.12,01/07/2015,1,0,63194,coritiba,Lateral
1,10,SG=3;FS=10;PE=25;G=1;RB=8;FC=6;CA=2;FF=1,Provável,7,3.47,-3.8,Samuel Xavier,7.09,01/07/2015,8,-0.7,73384,sport,Lateral
2,10,FS=3;PE=4;RB=2;FC=2;CA=1,Provável,7,0.35,-1.4,Jorge Henrique,7.09,01/07/2015,2,-0.86,38108,internacional,Atacante
3,10,FS=1;FC=1;FD=1,Dúvida,2,1,0,William,7.08,01/07/2015,1,0,38247,avaí,Atacante
4,10,SG=2;PE=1;DD=3;GS=1,Provável,7,5.57,8,Muriel,7.08,01/07/2015,3,1.38,69041,internacional,Goleiro
5,10,,Provável,7,1.18,1.18,Augusto César,7.07,02/07/2015,1,-0.71,92083,goiás,Técnico
6,10,,Nulo,6,0,0,Tinga,7,01/07/2015,0,0,63020,avaí,Meia
7,10,,Provável,7,0,0,Wellington,7,01/07/2015,0,0,62129,internacional,Meia
8,10,,Nulo,6,0,0,Murilo Henrique,7,02/07/2015,0,0,88917,goiás,Meia
9,10,,Nulo,6,0,0,João Paulo,7,01/07/2015,0,0,71602,palmeiras,Lateral
